Food_code,Protein,Total Fat,Carbohydrate,"Sugars, total","Fiber, total dietary",Calcium,Iron,Sodium,Vitamin D (D2 + D3),Cholesterol,"Fatty acids, total saturated",Potassium,Energy,Main_food_description,catnumb,catname,novaclass,macroclass
11710400,1.36,3.55,6.92,6.9,0.0,51.0,1.18,16.0,1.0,2.0,1.237,69.0,65.0,"Similac, with iron, infant formula, NS as to form",9402,"Formula, ready-to-feed",4,Other
11710401,1.36,3.55,6.92,6.9,0.0,51.0,1.18,16.0,1.0,2.0,1.237,69.0,65.0,"Similac, with iron, infant formula, ready-to-feed",9402,"Formula, ready-to-feed",4,Other
11710402,1.35,3.52,7.04,7.04,0.0,52.0,1.18,18.0,1.0,2.0,1.228,69.0,65.0,"Similac, with iron, infant formula, prepared from liquid concentrate",9406,"Formula, prepared from concentrate",4,Other
11710403,1.37,3.62,6.87,6.87,0.0,54.0,1.19,19.0,1.0,2.0,1.239,69.0,65.0,"Similac, with iron, infant formula, prepared from powder",9404,"Formula, prepared from powder",4,Other
11710450,1.8,3.26,8.73,8.3,0.0,141.0,1.41,34.0,2.7,2.0,2.12,101.0,71.0,"Similac Special Care Advance 24, with iron, ARA and DHA, infant formula, NS as to form",9402,"Formula, ready-to-feed",4,Other
11710451,1.8,3.26,8.73,8.3,0.0,141.0,1.41,34.0,2.7,2.0,2.12,101.0,71.0,"Similac Special Care Advance 24, with iron, ARA and DHA, infant formula, ready-to-feed",9402,"Formula, ready-to-feed",4,Other
11710470,1.92,3.77,6.94,6.9,0.0,72.0,1.23,23.0,1.2,2.0,2.447,97.0,69.0,"Similac NeoSure, with iron, ARA and DHA, infant formula, NS as to form",9402,"Formula, ready-to-feed",4,Other
11710471,1.92,3.77,6.94,6.9,0.0,72.0,1.23,23.0,1.2,2.0,2.447,97.0,69.0,"Similac NeoSure, with iron, ARA and DHA, infant formula, ready-to-feed",9402,"Formula, ready-to-feed",4,Other
11710473,2.01,3.95,7.22,7.26,0.0,78.0,1.29,27.0,1.3,2.0,1.377,102.0,73.0,"Similac NeoSure, with iron, ARA and DHA, infant formula, prepared from powder",9404,"Formula, prepared from powder",4,Other
11710600,1.38,3.5,7.18,7.18,0.0,51.0,1.18,18.0,1.0,1.0,1.469,71.0,63.0,"Enfamil, with iron, infant formula, NS as to form",9402,"Formula, ready-to-feed",4,Other
11710601,1.38,3.5,7.18,7.18,0.0,51.0,1.18,18.0,1.0,1.0,1.469,71.0,63.0,"Enfamil, with iron, infant formula, ready-to-feed",9402,"Formula, ready-to-feed",4,Other
11710602,1.38,3.76,7.18,7.18,0.0,53.0,1.18,20.0,1.0,1.0,1.591,71.0,66.0,"Enfamil, with iron, infant formula, prepared from liquid concentrate",9406,"Formula, prepared from concentrate",4,Other
11710603,1.33,3.32,6.9,6.88,0.0,52.0,1.14,21.0,1.0,2.0,1.413,69.0,64.0,"Enfamil, with iron, infant formula, prepared from powder",9404,"Formula, prepared from powder",4,Other
11710650,1.38,3.5,7.1,7.1,0.0,51.0,1.18,18.0,1.0,1.0,1.453,71.0,64.0,"Enfamil Lipil, with iron, infant formula, NS as to form",9402,"Formula, ready-to-feed",4,Other
11710651,1.38,3.5,7.1,7.1,0.0,51.0,1.18,18.0,1.0,1.0,1.453,71.0,64.0,"Enfamil Lipil, with iron, infant formula, ready-to-feed",9402,"Formula, ready-to-feed",4,Other
11710652,1.41,3.56,7.34,7.16,0.0,54.0,1.21,20.0,1.0,1.0,1.576,73.0,67.0,"Enfamil Lipil, with iron, infant formula, prepared from liquid concentrate",9406,"Formula, prepared from concentrate",4,Other
11710653,1.33,3.32,6.9,6.88,0.0,52.0,1.14,21.0,1.0,2.0,1.379,69.0,63.0,"Enfamil Lipil, with iron, infant formula, prepared from powder",9404,"Formula, prepared from powder",4,Other
11710660,1.71,3.49,7.53,6.44,0.0,53.0,1.23,27.0,1.0,1.0,1.453,74.0,68.0,"Enfamil A.R. Lipil, infant formula, NS as to form",9402,"Formula, ready-to-feed",4,Other
11710661,1.71,3.49,7.53,6.44,0.0,53.0,1.23,27.0,1.0,1.0,1.453,74.0,68.0,"Enfamil A.R. Lipil, infant formula, ready-to-feed",9402,"Formula, ready-to-feed",4,Other
11710663,1.63,3.32,7.17,7.17,0.0,53.0,1.17,30.0,1.0,2.0,1.401,70.0,65.0,"Enfamil A.R. Lipil, infant formula, prepared from powder",9404,"Formula, prepared from powder",4,Other
11710665,2.0,3.8,7.4,7.4,0.0,86.0,1.28,25.0,1.4,1.0,1.578,75.0,71.0,"Enfamil EnfaCare Lipil with iron, infant formula, NS as to form",9402,"Formula, ready-to-feed",4,Other
11710666,2.0,3.8,7.4,7.4,0.0,86.0,1.28,25.0,1.4,1.0,1.578,75.0,71.0,"Enfamil EnfaCare Lipil with iron, infant formula, ready-to-feed",9402,"Formula, ready-to-feed",4,Other
11710667,1.77,3.83,7.95,7.24,0.0,86.0,1.26,28.0,1.4,2.0,1.614,80.0,73.0,"Enfamil EnfaCare Lipil with iron, infant formula, prepared from powder",9404,"Formula, prepared from powder",4,Other
11710670,1.52,3.5,6.39,6.44,0.0,53.0,1.18,21.0,1.0,0.0,1.5,71.0,63.0,"Enfamil Gentlease Lipil, with iron, infant formula, NS as to form",9402,"Formula, ready-to-feed",4,Other
11710673,1.68,3.83,7.95,7.95,0.0,62.0,1.32,30.0,1.1,0.0,1.653,79.0,73.0,"Enfamil Gentlease Lipil, with iron, infant formula, prepared from powder",9404,"Formula, prepared from powder",4,Other
11710680,1.78,3.63,7.18,7.18,0.0,133.0,1.37,25.0,1.0,1.0,1.55,89.0,64.0,"Enfamil Next Step Lipil, with iron, infant formula, NS as to form",9402,"Formula, ready-to-feed",4,Other
11710681,1.78,3.63,7.18,7.18,0.0,133.0,1.37,25.0,1.0,1.0,1.55,89.0,64.0,"Enfamil Next Step Lipil, with iron, infant formula, ready-to-feed",9402,"Formula, ready-to-feed",4,Other
11710683,1.84,3.82,7.95,7.52,0.0,88.0,1.28,33.0,1.1,1.0,1.625,92.0,71.0,"Enfamil Next Step Lipil, with iron, infant formula, prepared from powder",9404,"Formula, prepared from powder",4,Other
11710710,1.38,3.5,7.18,7.18,0.0,53.0,1.18,19.0,1.0,1.0,1.495,72.0,63.0,"Lactofree, with iron, infant formula, NS as to form",9402,"Formula, ready-to-feed",4,Other
11710711,1.38,3.5,7.18,7.18,0.0,53.0,1.18,19.0,1.0,1.0,1.495,72.0,63.0,"Lactofree, with iron, infant formula, ready-to-feed",9402,"Formula, ready-to-feed",4,Other
11710712,1.36,3.44,7.32,7.08,0.0,54.0,1.17,21.0,1.0,1.0,1.474,71.0,66.0,"Lactofree, with iron, infant formula, prepared from liquid concentrate",9406,"Formula, prepared from concentrate",4,Other
11710713,1.33,3.44,7.0,7.0,0.0,55.0,1.16,23.0,1.0,1.0,1.477,71.0,64.0,"Lactofree, with iron, infant formula, prepared from powder",9404,"Formula, prepared from powder",4,Other
11710720,1.38,3.5,6.44,6.44,0.0,54.0,1.18,19.0,1.0,1.0,1.453,72.0,66.0,"Enfamil LactoFree Lipil, with iron, infant formula, NS as to form",9402,"Formula, ready-to-feed",4,Other
11710721,1.38,3.5,6.44,6.44,0.0,54.0,1.18,19.0,1.0,1.0,1.453,72.0,66.0,"Enfamil LactoFree Lipil, with iron, infant formula, ready-to-feed",9402,"Formula, ready-to-feed",4,Other
11710722,1.37,3.64,7.37,7.14,0.0,55.0,1.18,21.0,1.0,1.0,1.564,72.0,67.0,"Enfamil LactoFree Lipil, with iron, infant formula, prepared from liquid concentrate",9406,"Formula, prepared from concentrate",4,Other
11710723,1.34,3.44,6.92,6.73,0.0,55.0,1.16,23.0,1.0,1.0,1.462,70.0,64.0,"Enfamil LactoFree Lipil, with iron, infant formula, prepared from powder",9404,"Formula, prepared from powder",4,Other
11710800,2.86,4.77,11.15,10.5,0.0,93.0,1.34,36.0,1.2,2.0,1.256,125.0,99.0,"Pediasure, with iron, infant formula, NS as to form",9402,"Formula, ready-to-feed",4,Other
11710801,2.86,4.77,11.15,10.5,0.0,93.0,1.34,36.0,1.2,2.0,1.256,125.0,99.0,"Pediasure, with iron, infant formula, ready-to-feed",9402,"Formula, ready-to-feed",4,Other
11710805,2.8,4.7,11.28,7.6,0.5,92.0,1.32,36.0,1.2,2.0,1.256,124.0,99.0,"Pediasure Fiber, with iron, infant formula, NS as to form",9402,"Formula, ready-to-feed",4,Other
11710806,2.8,4.7,11.28,7.6,0.5,92.0,1.32,36.0,1.2,2.0,1.256,124.0,99.0,"Pediasure Fiber, with iron, infant formula, ready-to-feed",9402,"Formula, ready-to-feed",4,Other
11710900,1.45,3.37,7.39,5.0,0.0,42.0,0.99,18.0,1.1,4.0,1.47,71.0,66.0,"Good Start Supreme, with iron, infant formula, NS as to form (formerly Carnation Good Start)",9402,"Formula, ready-to-feed",4,Other
11710901,1.45,3.37,7.39,5.0,0.0,42.0,0.99,18.0,1.1,4.0,1.47,71.0,66.0,"Good Start Supreme, with iron, infant formula, ready-to-feed (formerly Carnation Good Start)",9402,"Formula, ready-to-feed",4,Other
11710902,1.44,3.34,7.31,4.99,0.0,43.0,0.98,19.0,1.0,1.0,1.528,70.0,65.0,"Good Start Supreme, with iron, infant formula, prepared from liquid concentrate (formerly Carnation Good Start)",9406,"Formula, prepared from concentrate",4,Other
11710903,1.45,3.34,7.34,5.03,0.0,47.0,0.99,21.0,1.0,4.0,1.493,71.0,65.0,"Good Start Supreme, with iron, infant formula, prepared from powder (formerly Carnation Good Start)",9404,"Formula, prepared from powder",4,Other
11710910,1.45,3.37,7.39,5.0,0.0,42.0,0.99,18.0,1.1,4.0,1.47,71.0,66.0,"Good Start Supreme, with iron, DHA & ARA, infant formula, NS as to form",9402,"Formula, ready-to-feed",4,Other
11710911,1.45,3.37,7.39,5.0,0.0,42.0,0.99,18.0,1.1,4.0,1.47,71.0,66.0,"Good Start Supreme, with iron, DHA & ARA, infant formula, ready-to-feed",9402,"Formula, ready-to-feed",4,Other
11710912,1.44,3.34,7.31,4.99,0.0,43.0,0.98,19.0,1.0,1.0,1.528,70.0,65.0,"Good Start Supreme, with iron, DHA & ARA, infant formula, prepared from liquid concentrate",9406,"Formula, prepared from concentrate",4,Other
11710913,1.45,3.34,7.34,5.03,0.0,47.0,0.99,21.0,1.0,4.0,1.493,71.0,65.0,"Good Start Supreme, with iron, DHA & ARA, infant formula, prepared from powder",9404,"Formula, prepared from powder",4,Other
11710950,1.7,2.7,8.54,6.19,0.0,78.0,1.2,25.0,1.1,1.0,1.18,88.0,65.0,"Good Start 2 Essentials, with iron, infant formula, NS as to form (formerly Carnation Follow-Up, with iron...)",9402,"Formula, ready-to-feed",4,Other
11710951,1.7,2.7,8.54,6.19,0.0,78.0,1.2,25.0,1.1,1.0,1.18,88.0,65.0,"Good Start 2 Essentials, with iron, infant formula, ready-to-feed (formerly Carnation Follow-Up, with iron...)",9402,"Formula, ready-to-feed",4,Other
11710952,1.66,2.62,8.44,6.08,0.0,78.0,1.15,27.0,1.0,1.0,1.132,86.0,64.0,"Good Start 2 Essentials, with iron, infant formula, prepared from liquid concentrate (formerly Carnation Follow-Up, with iron...)",9406,"Formula, prepared from concentrate",4,Other
11710953,1.67,2.64,8.52,6.07,0.0,80.0,1.16,29.0,1.1,1.0,1.169,87.0,64.0,"Good Start 2 Essentials, with iron, infant formula, prepared from powder (formerly Carnation Follow-Up, with iron...)",9404,"Formula, prepared from powder",4,Other
11710960,1.4,3.5,6.39,6.4,0.0,41.0,1.18,14.0,0.9,4.0,1.6,55.0,63.0,"America's Store Brand, with iron, infant formula, NS as to form",9402,"Formula, ready-to-feed",4,Other
11710961,1.48,3.58,7.11,7.11,0.0,44.0,1.21,17.0,1.0,4.0,1.636,56.0,66.0,"America's Store Brand, with iron, infant formula, prepared from liquid concentrate",9406,"Formula, prepared from concentrate",4,Other
11710962,1.49,3.48,6.95,6.95,0.0,44.0,1.18,18.0,0.9,4.0,1.585,55.0,65.0,"America's Store Brand, with iron, infant formula, prepared from powder",9404,"Formula, prepared from powder",4,Other
11710963,1.4,3.5,6.39,6.4,0.0,41.0,1.18,14.0,0.9,4.0,1.6,55.0,63.0,"America's Store Brand, with iron, infant formula, ready-to-feed",9402,"Formula, ready-to-feed",4,Other
11720300,1.64,3.5,6.11,6.11,0.0,69.0,1.18,23.0,1.0,0.0,1.443,79.0,63.0,"Enfamil ProSobee, with iron, infant formula, NS as to form",9402,"Formula, ready-to-feed",4,Other
11720301,1.64,3.5,6.11,6.11,0.0,69.0,1.18,23.0,1.0,0.0,1.443,79.0,63.0,"Enfamil ProSobee, with iron, infant formula, ready-to-feed",9402,"Formula, ready-to-feed",4,Other
11720302,1.63,3.65,6.94,6.94,0.0,70.0,1.18,25.0,1.0,0.0,1.553,78.0,67.0,"Enfamil ProSobee, with iron, infant formula, prepared from liquid concentrate",9406,"Formula, prepared from concentrate",4,Other
11720303,1.62,3.49,7.02,6.85,0.0,71.0,1.16,27.0,1.0,0.0,1.47,78.0,66.0,"Enfamil ProSobee, with iron, infant formula, prepared from powder",9404,"Formula, prepared from powder",4,Other
11720310,1.64,3.5,6.11,6.11,0.0,69.0,1.18,23.0,1.0,0.0,1.453,79.0,64.0,"Enfamil ProSobee Lipil, with iron, infant formula, NS as to form",9402,"Formula, ready-to-feed",4,Other
11720311,1.64,3.5,6.11,6.11,0.0,69.0,1.18,23.0,1.0,0.0,1.453,79.0,64.0,"Enfamil ProSobee Lipil, with iron, infant formula, ready-to-feed",9402,"Formula, ready-to-feed",4,Other
11720312,1.63,3.64,6.94,6.94,0.0,70.0,1.18,25.0,1.0,0.0,1.518,78.0,67.0,"Enfamil ProSobee Lipil, with iron, infant formula, prepared from liquid concentrate",9406,"Formula, prepared from concentrate",4,Other
11720313,1.62,3.49,6.85,6.85,0.0,71.0,1.23,26.0,1.0,0.0,1.47,78.0,66.0,"Enfamil ProSobee Lipil, with iron, infant formula, prepared from powder",9404,"Formula, prepared from powder",4,Other
11720400,1.61,3.59,6.7,6.7,0.0,69.0,1.18,29.0,1.0,0.0,1.166,71.0,66.0,"Similac Isomil, with iron, infant formula, NS as to form",9402,"Formula, ready-to-feed",4,Other
11720401,1.61,3.59,6.7,6.7,0.0,69.0,1.18,29.0,1.0,0.0,1.166,71.0,66.0,"Similac Isomil, with iron, infant formula, ready-to-feed",9402,"Formula, ready-to-feed",4,Other
11720402,1.6,3.57,6.76,6.7,0.0,70.0,1.18,31.0,1.0,0.0,1.157,71.0,65.0,"Similac Isomil, with iron, infant formula, prepared from liquid concentrate",9406,"Formula, prepared from concentrate",4,Other
11720403,1.61,3.6,6.86,6.78,0.0,72.0,1.19,32.0,1.0,0.0,1.174,71.0,66.0,"Similac Isomil, with iron, infant formula, prepared from powder",9404,"Formula, prepared from powder",4,Other
11720410,1.61,3.59,6.7,6.7,0.0,69.0,1.18,29.0,1.0,0.0,1.166,71.0,66.0,"Similac Isomil Advance with iron, infant formula, NS as to form",9402,"Formula, ready-to-feed",4,Other
11720411,1.61,3.59,6.7,6.7,0.0,69.0,1.18,29.0,1.0,0.0,1.166,71.0,66.0,"Similac Isomil Advance with iron, infant formula, ready-to-feed",9402,"Formula, ready-to-feed",4,Other
11720412,1.61,3.59,6.8,6.74,0.0,70.0,1.18,31.0,1.0,0.0,1.164,71.0,66.0,"Similac Isomil Advance with iron, infant formula, prepared from liquid concentrate",9406,"Formula, prepared from concentrate",4,Other
11720413,1.58,3.53,6.73,6.65,0.0,70.0,1.16,32.0,1.0,0.0,1.151,70.0,65.0,"Similac Isomil Advance with iron, infant formula, prepared from powder",9404,"Formula, prepared from powder",4,Other
11720600,1.63,3.3,7.17,5.69,0.0,68.0,1.25,23.0,1.0,0.0,1.4,75.0,65.0,"Good Start Essentials Soy, with iron, infant formula, NS as to form (formerly Carnation Alsoy; I-Soyalac)",9402,"Formula, ready-to-feed",4,Other
11720601,1.63,3.3,7.17,5.69,0.0,68.0,1.25,23.0,1.0,0.0,1.4,75.0,65.0,"Good Start Essentials Soy, with iron, infant formula, ready-to-feed (formerly Carnation Alsoy; I-Soyalac)",9402,"Formula, ready-to-feed",4,Other
11720602,1.64,3.32,7.21,5.73,0.0,69.0,1.17,25.0,1.0,0.0,1.432,75.0,65.0,"Good Start Essentials Soy, with iron, infant formula, prepared from liquid concentrate (formerly Carnation Alsoy; I-Soyalac)",9406,"Formula, prepared from concentrate",4,Other
11720603,1.57,3.2,6.99,5.57,0.0,69.0,1.13,26.0,1.0,0.0,1.38,73.0,63.0,"Good Start Essentials Soy, with iron, infant formula, prepared from powder (formerly Carnation Alsoy; I-Soyalac)",9404,"Formula, prepared from powder",4,Other
11720610,1.6,3.28,7.13,5.68,0.0,67.0,1.15,26.0,1.0,2.0,1.4,74.0,64.0,"Good Start Soy, with iron, DHA & ARA, infant formula, NS as to form",9402,"Formula, ready-to-feed",4,Other
11720611,1.6,3.28,7.13,5.68,0.0,67.0,1.15,26.0,1.0,2.0,1.4,74.0,64.0,"Good Start Soy, with iron, DHA & ARA, infant formula, ready-to-feed",9402,"Formula, ready-to-feed",4,Other
11720612,1.64,3.31,7.3,5.83,0.0,71.0,1.18,28.0,1.0,1.0,1.438,76.0,66.0,"Good Start Soy, with iron, DHA & ARA, infant formula, prepared from liquid concentrate",9406,"Formula, prepared from concentrate",4,Other
11720613,1.54,3.15,6.83,5.45,0.0,67.0,1.11,28.0,0.9,1.0,1.352,71.0,62.0,"Good Start Soy, with iron, DHA & ARA, infant formula, prepared from powder",9404,"Formula, prepared from powder",4,Other
11720703,2.0,2.69,7.31,7.17,0.0,120.0,1.22,25.0,0.9,0.0,1.14,73.0,61.0,"Next Step Prosobee, with iron, infant formula, prepared from powder (formerly Next Step Soy Toddler Formula)",9404,"Formula, prepared from powder",4,Other
11720800,1.8,3.5,6.09,6.1,0.0,59.0,1.18,18.0,0.9,0.0,1.6,69.0,63.0,"America's Store Brand Soy, with iron, infant formula, NS as to form",9402,"Formula, ready-to-feed",4,Other
11720801,1.8,3.5,6.09,6.1,0.0,59.0,1.18,18.0,0.9,0.0,1.6,69.0,63.0,"America's Store Brand Soy, with iron, infant formula, ready-to-feed",9402,"Formula, ready-to-feed",4,Other
11720802,1.85,3.6,6.27,6.27,0.0,62.0,1.21,20.0,1.1,0.0,1.647,71.0,65.0,"America's Store Brand Soy, with iron, infant formula, prepared from liquid concentrate",9406,"Formula, prepared from concentrate",4,Other
11720803,1.74,3.48,6.68,6.68,0.0,61.0,1.16,23.0,1.0,0.0,1.584,68.0,65.0,"America's Store Brand Soy, with iron, infant formula, prepared from powder",9404,"Formula, prepared from powder",4,Other
11740300,1.83,3.5,6.81,5.13,0.0,62.0,1.18,31.0,0.8,0.0,1.364,72.0,66.0,"Nutramigen, with iron, infant formula, NS as to form",9402,"Formula, ready-to-feed",4,Other
11740301,1.83,3.5,6.81,5.13,0.0,62.0,1.18,31.0,0.8,0.0,1.364,72.0,66.0,"Nutramigen, with iron, infant formula, ready-to-feed",9402,"Formula, ready-to-feed",4,Other
11740302,1.79,3.42,6.67,6.65,0.0,62.0,1.16,32.0,0.8,0.0,1.463,70.0,65.0,"Nutramigen, with iron, infant formula, prepared from liquid concentrate",9406,"Formula, prepared from concentrate",4,Other
11740303,1.98,3.49,7.67,7.67,0.0,68.0,1.24,36.0,0.9,0.0,1.532,77.0,70.0,"Nutramigen, with iron, infant formula, prepared from powder",9404,"Formula, prepared from powder",4,Other
11740310,1.83,3.5,6.81,5.13,0.0,62.0,1.18,31.0,0.8,0.0,1.453,72.0,66.0,"Enfamil Nutramigen Lipil, with iron, infant formula, NS as to form",9402,"Formula, ready-to-feed",4,Other
11740311,1.83,3.5,6.81,5.13,0.0,62.0,1.18,31.0,0.8,0.0,1.453,72.0,66.0,"Enfamil Nutramigen Lipil, with iron, infant formula, ready-to-feed",9402,"Formula, ready-to-feed",4,Other
11740312,1.8,3.44,6.71,5.05,0.0,64.0,1.17,33.0,0.8,0.0,1.431,71.0,64.0,"Enfamil Nutramigen Lipil, with iron, infant formula, prepared from liquid concentrate",9406,"Formula, prepared from concentrate",4,Other
11740313,1.83,3.43,6.72,6.72,0.0,65.0,1.17,34.0,0.8,0.0,1.477,73.0,65.0,"Enfamil Nutramigen Lipil, with iron, infant formula, prepared from powder",9404,"Formula, prepared from powder",4,Other
11740400,1.82,3.65,6.63,6.63,0.0,75.0,1.17,31.0,0.9,0.0,2.172,71.0,67.0,"Pregestimil, with iron, infant formula, NS as to form",9402,"Formula, ready-to-feed",4,Other
11740403,1.81,3.62,6.83,6.6,0.0,78.0,1.22,35.0,0.9,0.0,2.173,71.0,67.0,"Pregestimil, with iron, infant formula, prepared from powder",9404,"Formula, prepared from powder",4,Other
11740503,1.44,3.64,6.96,6.64,0.0,39.0,0.14,19.0,1.0,2.0,1.548,52.0,66.0,"Similac PM 60/40, low iron, infant formula, prepared from powder",9404,"Formula, prepared from powder",4,Other
11740600,3.33,4.48,8.57,7.4,0.0,88.0,1.75,52.0,1.6,1.0,3.953,118.0,88.0,"Portagen, with iron, infant formula, NS as to form",9402,"Formula, ready-to-feed",4,Other
11740603,2.26,3.01,7.5,7.39,0.0,63.0,1.2,39.0,1.3,1.0,2.627,81.0,66.0,"Portagen, with iron, infant formula, prepared from powder",9404,"Formula, prepared from powder",4,Other
11810000,35.1,0.72,52.19,52.19,0.0,1231.0,0.31,549.0,11.0,18.0,0.467,1705.0,358.0,"Milk, dry, not reconstituted, NS as to whole, lowfat, or nonfat",9999,Not included in a food category,1,Other
11811000,26.32,26.71,38.42,38.42,0.0,912.0,0.47,371.0,10.5,97.0,16.742,1330.0,496.0,"Milk, dry, whole, not reconstituted",9999,Not included in a food category,1,Other
11812000,34.76,1.7,51.67,51.67,0.0,1219.0,0.31,544.0,10.9,20.0,1.075,1688.0,363.0,"Milk, dry, lowfat, not reconstituted",9999,Not included in a food category,1,Other
11813000,35.1,0.72,52.19,52.19,0.0,1231.0,0.31,549.0,11.0,18.0,0.467,1705.0,358.0,"Milk, dry, nonfat, not reconstituted",9999,Not included in a food category,1,Other
11825000,12.93,1.07,74.46,74.46,0.0,796.0,0.88,1079.0,0.0,6.0,0.684,2080.0,353.0,"Whey, sweet, dry",9999,Not included in a food category,3,Other
11830100,6.67,4.0,83.73,65.55,3.7,133.0,1.19,504.0,0.0,0.0,2.377,712.0,398.0,"Cocoa (or chocolate) with dry milk and sugar, dry mix, not reconstituted",9999,Not included in a food category,4,Other
11830110,15.49,3.0,71.93,37.65,7.5,576.0,4.96,876.0,0.0,0.0,1.777,2702.0,377.0,"Cocoa powder with nonfat dry milk and low calorie sweetener, dry mix, not reconstituted",9999,Not included in a food category,4,Other
11830120,25.1,3.0,58.0,55.58,1.1,1440.0,4.96,653.0,0.0,11.0,1.777,2702.0,359.0,"Cocoa, whey, and low calorie sweetener, fortified, dry mix, not reconstituted",9999,Not included in a food category,4,Other
11830140,4.9,3.4,84.6,70.56,4.7,443.0,17.38,594.0,23.8,0.0,1.964,1193.0,389.0,"Chocolate, instant, dry mix, fortified with vitamins and minerals, not reconstituted, Puerto Rican style",9999,Not included in a food category,4,Other
11830150,19.6,13.7,57.9,1.75,33.2,128.0,13.86,21.0,0.0,0.0,8.07,1524.0,228.0,"Cocoa powder, not reconstituted (no dry milk)",9999,Not included in a food category,2,Other
11830160,3.92,2.68,90.59,82.85,4.6,246.0,1.57,173.0,0.0,0.0,2.054,436.0,402.0,"Cocoa (or chocolate) flavored beverage powder with sugar, dry mix, not reconstituted",9999,Not included in a food category,4,Other
11830170,15.49,3.0,71.93,37.65,7.5,576.0,4.96,876.0,0.0,0.0,1.777,2702.0,377.0,"Cocoa, whey, and low-calorie sweetener mixture, not reconstituted",9999,Not included in a food category,4,Other
11830210,9.41,1.33,83.59,63.38,1.9,376.0,12.7,259.0,23.5,0.0,0.679,591.0,372.0,"Milk, malted, dry mix, fortified, not reconstituted, flavors other than chocolate",9999,Not included in a food category,4,Other
11830260,4.9,3.4,84.6,70.56,4.7,443.0,17.38,594.0,23.8,0.0,1.964,1193.0,389.0,"Milk, malted, dry mix, fortified, not reconstituted, chocolate",9999,Not included in a food category,4,Other
11830400,0.1,0.2,99.1,95.45,0.0,4.0,0.44,38.0,0.0,0.0,0.0,6.0,389.0,"Milk beverage, powder, dry mix, not reconstituted, flavors other than chocolate",9999,Not included in a food category,4,Other
11830550,23.5,2.6,52.9,51.3,1.6,880.0,7.7,780.0,0.0,14.0,2.059,2200.0,329.0,"Milk beverage, powder, with nonfat dry milk and low calorie sweetener, dry mix, not reconstituted, flavors other than chocolate",9999,Not included in a food category,4,Other
11830800,19.9,1.4,66.2,65.8,0.4,285.0,12.82,385.0,0.0,12.0,0.56,947.0,357.0,"Instant breakfast, powder, not reconstituted",9999,Not included in a food category,4,Other
11830810,35.8,5.1,41.0,39.0,2.0,500.0,2.3,717.0,0.0,44.0,2.162,1705.0,358.0,"Instant breakfast, powder, sweetened with low calorie sweetener, not reconstituted",9999,Not included in a food category,4,Other
11830900,29.4,1.5,58.8,58.8,0.0,867.0,13.62,495.0,7.7,15.0,0.525,1176.0,366.0,"Protein supplement, milk-based, powdered, not reconstituted",9999,Not included in a food category,4,Other
11830940,32.0,0.0,54.5,35.3,19.2,1282.0,20.19,240.0,9.6,0.0,0.0,481.0,346.0,"Meal replacement, high protein, milk based, fruit juice mixable formula, powdered, not reconstituted",9999,Not included in a food category,4,Other
11830970,17.6,0.4,63.5,61.5,2.0,529.0,22.22,366.0,9.6,9.0,0.183,847.0,324.0,"Meal replacement, protein type, milk-based, powdered, not reconstituted",9999,Not included in a food category,4,Other
11830990,23.5,3.5,66.4,66.4,0.0,705.0,3.97,264.0,1.5,15.0,2.19,705.0,388.0,"Nutrient supplement, milk-based, powdered, not reconstituted",9999,Not included in a food category,4,Other
